Name,Where born,Whence appointed,Post-office,Compensation per annum,State,Postmaster,extraction_confidence
C. H. Cornet,Germany,do,do,$1,200.00,"Missouri,0",1.0
W. H. Cornell,Vermont,do,do,$1,400.00,"Missouri,0",1.0
D. C. Coleman,Pennsylvania,do,do,$1,200.00,"Missouri,0",1.0
P. J. Cooney,Ireland,do,do,$900.00,Missouri,0,1.0
F. V. Comstock,New York,do,do,$800.00,Missouri,0,1.0
G. L. Cook,Missouri,do,do,$820.00,Missouri,0,1.0
Charles Cuno,Kentucky,do,do,$600.00,Missouri,0,1.0
William W. Cox,Missouri,do,do,$700.00,Missouri,0,1.0
Jesse Cunningham,Illinois,do,do,$700.00,Missouri,0,1.0
F. J. Creely,District of Columbia,do,do,$700.00,Missouri,0,1.0
Zach. Delaney,Ohio,do,do,$700.00,Missouri,0,1.0
Thomas Debenham,England,do,do,$800.00,Missouri,0,1.0
J. Dieckmann,Prussia,do,do,$600.00,Missouri,0,1.0
F. J. Doerheium,Germany,do,do,$1,200.00,"Missouri,0",1.0
Phil. Devlin,Missouri,do,do,$720.00,Missouri,0,1.0
J. J. Dyer,do,do,do,$720.00,Missouri,0,1.0
John Y. Durkin,Iowa,do,do,$840.00,Missouri,0,1.0
John Doerr,Missouri,do,do,$840.00,Missouri,0,1.0
J. A. Dyer,Indiana,do,do,$840.00,Missouri,0,1.0
Theodore Ensign,Connecticut,do,do,$1,200.00,"Missouri,0",1.0
Frank Enger,Missouri,do,do,$600.00,Missouri,0,1.0
Eugene Estes,Germany,do,do,$600.00,Missouri,0,1.0
S. B. Fox,Missouri,do,do,$1,000.00,"Missouri,0",1.0
Michael Fromm,Germany,do,do,$1,020.00,"Missouri,0",1.0
Albert Fink,do,do,do,$720.00,Missouri,0,1.0
R. H. Frame,Missouri,do,do,$800.00,Missouri,0,1.0
Christian Fiedler,do,do,do,$840.00,Missouri,0,1.0
G. F. Frese,do,do,do,$720.00,Missouri,0,1.0
H. Feilhauer,do,do,do,$720.00,Missouri,0,1.0
Alfred Fries,do,do,do,$720.00,Missouri,0,1.0
Louis Fath,do,do,do,$720.00,Missouri,0,1.0
F. A. Fritsche,Germany,do,do,$840.00,Missouri,0,1.0
G. W. Fitch,Massachusetts,do,do,$1,700.00,"Missouri,0",1.0
O. C. Funk,Illinois,do,do,$800.00,Missouri,0,1.0
J. S. Forsythe,Missouri,do,do,$720.00,Missouri,0,1.0
Andrew Goodall,Virginia,do,do,$600.00,Missouri,0,1.0
F. Guenther,New York,do,do,$720.00,Missouri,0,1.0
Michael Gavin,Ireland,do,do,$840.00,Missouri,0,1.0
H. J. Glynn,Missouri,do,do,$960.00,Missouri,0,1.0
J. D. Galvin,Maryland,do,do,$1,000.00,"Missouri,0",1.0
Alex Gilkey,Germany,Missouri,St. Louis,$1000.00,Missouri,0,1.0
Otto Gemmer,do,do,do,$1400.00,Missouri,0,1.0
G. H. Grugman,do,do,do,$840.00,Missouri,0,1.0
W. H. Gould,do,do,do,$840.00,Missouri,0,1.0
Richard Gould,Missouri,do,do,$840.00,Missouri,0,1.0
Edmund P. Green,do,do,do,$840.00,Missouri,0,1.0
W. F. Hequembourg,do,do,do,$900.00,Missouri,0,1.0
Stephen Hurst,do,do,do,$900.00,Missouri,0,1.0
Henry Heil,do,do,do,$2800.00,Missouri,0,1.0
J. C. Hays,New York,do,do,$2400.00,Missouri,0,1.0
D. R. Hays,Iowa,do,do,$750.00,Missouri,0,1.0
M. Holland,Ireland,do,do,$600.00,Missouri,0,1.0
F. J. Hoffman,do,do,do,$600.00,Missouri,0,1.0
C. Hostetter,do,do,do,$840.00,Missouri,0,1.0
W. F. Halpin,do,do,do,$1200.00,Missouri,0,1.0
Paul Hauser,Germany,do,do,$700.00,Missouri,0,1.0
W. W. Hutchings,Illinois,do,do,$1200.00,Missouri,0,1.0
W. C. Howland,Ohio,do,do,$900.00,Missouri,0,1.0
C. C. Hutchinson,England,do,do,$600.00,Missouri,0,1.0
Stephen F. Jones,Missouri,do,do,$750.00,Missouri,0,1.0
Walter Johnson,do,do,do,$1200.00,Missouri,0,1.0
S. H. Kellogg,do,do,do,$840.00,Missouri,0,1.0
F. H. Koch,do,do,do,$1520.00,Missouri,0,1.0
L. Karman,New York,do,do,$750.00,Missouri,0,1.0
F. W. Kronsbein,Germany,do,do,$840.00,Missouri,0,1.0
Samuel Knox, jr,Missouri,do,do,$600.00,"Missouri,0",1.0
J. F. Kern,do,do,do,$600.00,Missouri,0,1.0
W. J. Kinsella,do,do,do,$900.00,Missouri,0,1.0
Tobias King,Tennessee,do,do,$900.00,Missouri,0,1.0
G. E. Kellmond,Missouri,do,do,$750.00,Missouri,0,1.0
F. F. Kehr,do,do,do,$900.00,Missouri,0,1.0
C. F. Loeser,Germany,do,do,$750.00,Missouri,0,1.0
William Locklin,Indiana,do,do,$780.00,Missouri,0,1.0
Ben Lowry,Missouri,do,do,$900.00,Missouri,0,1.0
C. W. J. LeMarchal,do,do,do,$1200.00,Missouri,0,1.0
S. E. Mills,New York,do,do,$900.00,Missouri,0,1.0
J. C. Matlang,Missouri,do,do,$840.00,Missouri,0,1.0
H. H. Mallory,Georgia,do,do,$900.00,Missouri,0,1.0
John Mack,Missouri,do,do,$900.00,Missouri,0,1.0
J. H. Madole,New York,do,do,$900.00,Missouri,0,1.0
E. H. Meeker,Missouri,do,do,$750.00,Missouri,0,1.0
Aug. Meyer,Germany,do,do,$700.00,Missouri,0,1.0
F. S. Merry,Connecticut,do,do,$840.00,Missouri,0,1.0
Joseph Murphy,Ireland,do,do,$720.00,Missouri,0,1.0
George O. Miller,do,do,do,$720.00,Missouri,0,1.0
W. F. Morninghaus,do,do,do,$840.00,Missouri,0,1.0
G. R. Martin,do,do,do,$720.00,Missouri,0,1.0
Daniel Moran,do,do,do,$720.00,Missouri,0,1.0
F. McDonagh,do,do,do,$1400.00,Missouri,0,1.0
J. E. Mooney,do,do,do,$900.00,Missouri,0,1.0
H. C. Martin,do,do,do,$840.00,Missouri,0,1.0
J. A. Martin,do,do,do,$600.00,Missouri,0,1.0
W. J. Murphy,do,do,do,$1200.00,Missouri,0,1.0
W. H. Mayer,Germany,do,do,$1200.00,Missouri,0,1.0
C. T. Pirium,Missouri,do,do,$810.00,Missouri,0,1.0
J. A. Pier,do,do,do,$600.00,Missouri,0,1.0
Frank Popper,do,do,do,$900.00,Missouri,0,1.0
James B. Patrick,do,do,do,$900.00,Missouri,0,1.0
John Pride,Virginia,do,do,$1200.00,Missouri,0,1.0
Joseph Prendell,New England,do,do,$900.00,Missouri,0,1.0
N. S. S. Reber,Pennsylvania,do,do,$150.00,Missouri,0,1.0
A. F. Reber,Missouri,do,do,$900.00,Missouri,0,1.0
J. C. Reber,do,do,do,$2400.00,Missouri,0,1.0
A. M. Ross,Germany,do,do,$1700.00,Missouri,0,1.0
Frank Ruth,Missouri,do,do,$1200.00,Missouri,0,1.0
J. H. Reel,do,do,do,$900.00,Missouri,0,1.0
T. H. Roberts,Ohio,do,do,$750.00,Missouri,0,1.0
J. H. Reinhardt,Missouri,do,do,$900.00,Missouri,0,1.0
G. J. Ritter,do,do,do,$600.00,Missouri,0,1.0
H. J. D. Rose,Illinois,do,do,$600.00,Missouri,0,1.0
John Riordan,Iowa,do,do,$600.00,Missouri,0,1.0
C. W. Rohrer,Germany,do,do,$600.00,Missouri,0,1.0
G. H. Ruedi,Missouri,do,do,$600.00,Missouri,0,1.0
O. H. Rothschlagen,do,do,do,$840.00,Missouri,0,1.0
John Schaefer,do,do,do,$1600.00,Missouri,0,1.0
Geo. A. Schmidt,Germany,do,do,$900.00,Missouri,0,1.0
W. R. Speed,Missouri,do,do,$810.00,Missouri,0,1.0
J. C. Souther,do,do,do,$840.00,Missouri,0,1.0
Marcus D. Straif,New York,do,do,$600.00,Missouri,0,1.0
George J. Schmidt,Missouri,do,do,$1200.00,Missouri,0,1.0
H. H. Simpson,Maryland,do,do,$810.00,Missouri,0,1.0
R. B. Singleton,Missouri,do,do,$840.00,Missouri,0,1.0
W. Stark,do,do,do,$750.00,Missouri,0,1.0
Henry Steuernagel,Germany,do,do,$2500.00,Missouri,0,1.0
Samuel F. Simpson,Missouri,do,do,$1000.00,Missouri,0,1.0
J. S. Thomson,Scotland,do,do,$900.00,Missouri,0,1.0
H. P. Taussig,Missouri,do,do,$780.00,Missouri,0,1.0
Thomas Tracey,Canada,do,do,$840.00,Missouri,0,1.0
P. L. Towles,Virginia,do,do,,Missouri,0,1.0
Vallie Weaver,Nebraska,Nebraska,Columbus,$820.00,Nebraska,0,1.0
R. W. Bell,Ohio,do,Crete,$625.00,Nebraska,0,1.0
J. H. Dye,Pennsylvania,do,David City,$150.00,Nebraska,0,1.0
E. P. Thompson,New York,do,Decatur,$720.00,Nebraska,0,1.0
Harry H. Hakes,Pennsylvania,do,Edgar,$150.00,Nebraska,0,1.0
Charles H. Treat,New York,do,Edgar,$150.00,Nebraska,0,1.0
Mrs. M. C. Hall,Michigan,do,do,$150.00,Nebraska,0,1.0
J. W. Larson,Indiana,do,do,$625.00,Nebraska,0,1.0
C. Stough,Ohio,do,do,$625.00,Nebraska,0,1.0
George H. Haynes,Vermont,Rhode Island,Fairbury,$780.00,Nebraska,0,1.0
Robert Waddle,Illinois,Nebraska,Fairfield,$150.00,Nebraska,0,1.0
Miss Mabel Mahan,Ohio,do,Fairmont,$450.00,Nebraska,0,1.0
C. C. Pastor,Missouri,do,Falls City,$480.00,Nebraska,0,1.0
Benjamin S. Paddock,New York,do,Fort Calhoun,$150.00,Nebraska,0,1.0
E. J. Smith,Wisconsin,do,Fremont,$600.00,Nebraska,0,1.0
Miss Fannie P. Pain,Wisconsin,do,do,$200.00,Nebraska,0,1.0
E. G. Cook,New York,do,Genoa,$150.00,Nebraska,0,1.0
S. D. Mobley,Ohio,do,Grand Island,$350.00,Nebraska,0,1.0
H. S. Freeman,Massachusetts,do,Harvard,$780.00,Nebraska,0,1.0
Augustus Rice,Illinois,do,Hastings,$600.00,Nebraska,0,1.0
L. G. Lightner,Pennsylvania,do,do,$625.00,Nebraska,0,1.0
Mrs. Ella C. McLain,Iowa,do,Indianola,$300.00,Nebraska,0,1.0
Theo. S. Hartwell,Illinois,do,Kearney,$500.00,Nebraska,0,1.0
Miss E. Grimes,Iowa,do,do,$500.00,Nebraska,0,1.0
Mrs. Elizabeth Mahan,Indiana,do,Kenesaw,$150.00,Nebraska,0,1.0
Stephen S. Brock,New York,do,Lincoln,$780.00,Nebraska,0,1.0
William H. Dakin,do,do,do,$780.00,Nebraska,0,1.0
D. H. Harris,Michigan,do,do,$780.00,Nebraska,0,1.0
William J. Houck,Illinois,do,do,$780.00,Nebraska,0,1.0
Geo. O. Kemp,New York,do,do,$780.00,Nebraska,0,1.0
Miss Jennie Mellon,Iowa,do,do,$780.00,Nebraska,0,1.0
Thomas J. Parrott,Iowa,do,do,$520.00,Nebraska,0,1.0
O. B. Willard,Wisconsin,do,Long City,$150.00,Nebraska,0,1.0
Miss Carrie Olin,Minnesota,do,do,$100.00,Nebraska,0,1.0
Miss Lula Valentine,Iowa,do,do,$100.00,Nebraska,0,1.0
Mrs. Ella R. Santos,Nebraska,do,do,$0.00,Nebraska,0,1.0
Miss Nellie Howe,Iowa,do,Norfolk,$150.00,Nebraska,0,1.0
Miss Lottie E. Kocken,Sweden,do,North Platte,$480.00,Nebraska,0,1.0
J. E. Graves,Iowa,do,do,$600.00,Nebraska,0,1.0
C. F. Iddings,do,do,do,$800.00,Nebraska,0,1.0
C. J. Brown,Canada,do,do,$1,400.00,"Nebraska,0",1.0
Oliver I. Campbell,Vermont,do,do,$1,800.00,"Nebraska,0",1.0
Harry Lamphere,do,do,do,$600.00,Nebraska,0,1.0
J. S. Crocker,Massachusetts,do,do,$800.00,Nebraska,0,1.0
J. R. Rittenhouse,do,do,do,$875.00,Nebraska,0,1.0
Ole Abrahamson,England,do,do,$600.00,Nebraska,0,1.0
Findlay P. Gridley,Ohio,do,do,$1,400.00,"Nebraska,0",1.0
James Grindley,do,do,do,$800.00,Nebraska,0,1.0
Miss Mary Grindley,Massachusetts,do,do,$600.00,Nebraska,0,1.0
Loren Johnson,Denmark,do,do,$800.00,Nebraska,0,1.0
John Leyshohn,Sweden,do,do,$200.00,Nebraska,0,1.0
James Leyshohn,England,do,do,$600.00,Nebraska,0,1.0
C. L. Nichols,Pennsylvania,do,do,$800.00,Nebraska,0,1.0
Thomas C. Perkins,District of Columbia,do,do,$100.00,Nebraska,0,1.0
Chas. W. Price,Scotland,do,do,$700.00,Nebraska,0,1.0
Chas. Southard,Indiana,do,do,$800.00,Nebraska,0,1.0
Paul Van Dervort,Ohio,do,do,$1,800.00,"Nebraska,0",1.0
James W. Woodard,Michigan,do,do,$700.00,Nebraska,0,1.0
P. H. Munson,Sweden,do,Orleans,$150.00,Nebraska,0,1.0
George E. Staats,Illinois,do,Plattsmouth,$600.00,Nebraska,0,1.0
George F. W. ----,New Hampshire,do,Plum Creek,$150.00,Nebraska,0,1.0
Fred. J. Crow,Iowa,do,Ponca,$1500.00,Nebraska,0,1.0
Sam. H. Metcalf,do,do,Red Cloud,$780.00,Nebraska,0,1.0
Granville Enslow,Illinois,do,Saint Paul,$150.00,Nebraska,0,1.0
Miss Annie Matheson,Canada,do,Schuyler,$780.00,Nebraska,0,1.0
George Watson,Pennsylvania,do,do,$780.00,Nebraska,0,1.0
Benjamin Van Pelt,Ohio,do,Seward,$150.00,Nebraska,0,1.0
William N. Cartwright,Ireland,do,Sidney,$720.00,Nebraska,0,1.0
Frank Curland,Italy,do,do,$600.00,Nebraska,0,1.0
A. M. Townsend,Indiana,do,Stanton,$150.00,Nebraska,0,1.0
William M. Bonte,do,do,Sutton,$300.00,Nebraska,0,1.0
Hans B Peck,Pennsylvania,do,Table Rock,$100.00,Nebraska,0,1.0
Ira F. ----,do,do,Tecumseh,$150.00,Nebraska,0,1.0
Mrs. F. J. Davis,do,do,do,$200.00,Nebraska,0,1.0
Charles W. Pierson,Sweden,do,Wahoo,$480.00,Nebraska,0,1.0
Mrs. Kate P. Endres,Ohio,do,West Point,$150.00,Nebraska,0,1.0
Samuel Hagerty,Pennsylvania,do,Wilber,$240.00,Nebraska,0,1.0
M. F. Coad,Ohio,do,do,$120.00,Nebraska,0,1.0
John C. Kilner,England,do,York,$600.00,Nebraska,0,1.0
Miss Flora Blackburn,Ohio,do,do,$240.00,Nebraska,0,1.0
Edwin Wood,Pennsylvania,Nevada,Aurora,(1),Nevada,1,1.0
R. E. Stewartson,do,do,do,$240.00,Nevada,0,1.0
John M. Moriarty,Vermont,do,Austin,$780.00,Nevada,0,1.0
Geo. C. Thaxter,Rhode Island,do,Carson City,$1000.00,Nevada,0,1.0
E. Kelly,Pennsylvania,do,Fort Halleck,$180.00,Nevada,0,1.0
J. R. Johnson,Illinois,do,Genoa,$480.00,Nevada,0,1.0
Mrs. Emma Belle Coffin,Oregon,Nevada,Mill City,$820.00,Nevada,0,1.0
W. S. Marchant,California,do,Pallsade,$400.00,Nevada,0,1.0
Luke Jamison,California,do,Reno,$800.00,Nevada,0,1.0
John C. Doughty,Ohio,do,Virginia City,$800.00,Nevada,0,1.0
Horace L. Swift,Illinois,do,do,$101.25,Nevada,0,1.0
Miss B. B. Hill,Canada,do,do,$400.00,Nevada,0,1.0
Morris H. Henkel,Nevada,do,Winnemucca,$800.00,Nevada,0,1.0
Miss Hariett A. Page,Vermont,New Hampshire,Charlestown,$156.00,New Hampshire,0,1.0
Miss Hattie Booth,New Hampshire,do,Claremont,$243.00,New Hampshire,0,1.0
George A. Roby,do,do,Concord,$1,150.00,"New Hampshire,0",1.0
William W. Stone,do,do,do,$600.00,New Hampshire,0,1.0
William A. Nutter,do,do,do,$550.00,New Hampshire,0,1.0
Frank H. Daniell,do,do,do,$500.00,New Hampshire,0,1.0
Harry E. Roby,do,do,do,$500.00,New Hampshire,0,1.0
George H. Moore,do,do,Exeter,$500.00,New Hampshire,0,1.0
Mrs. Lizzie E. Hayes,Maine,do,Farmington,$100.00,New Hampshire,0,1.0
Luther C. Gage,New Hampshire,do,Fisherville,$100.00,New Hampshire,0,1.0
Mrs. Sarah P. Gale,do,do,do,$1.00,New Hampshire,0,1.0
Mrs. Mary J. Ames,do,do,do,$1.00,New Hampshire,0,1.0
Hiram E. Blake,do,do,Franklin,$500.00,New Hampshire,0,1.0
Miss Stella I. Stiles,do,do,Gorham,$1.00,New Hampshire,0,1.0
Virgil V. Mitchell,Maine,do,do,$50.00,New Hampshire,0,1.0
George F. Hill,New Hampshire,do,Great Falls,$500.00,New Hampshire,0,1.0
Elwyn E. Snyder,Canada,do,Greenville,$100.00,New Hampshire,0,1.0
Jerry P. Wellman,New York,do,Hanover,$312.00,New Hampshire,0,1.0
Miss Hattie M. Field,do,do,do,$208.00,New Hampshire,0,1.0
Arthur G. Bohn,New Hampshire,do,Hooksett,$180.00,New Hampshire,0,1.0
Fred. H. Starkweather,do,do,Keene,$600.00,New Hampshire,0,1.0
Walter B. Richardson,do,do,do,$400.00,New Hampshire,0,1.0
Edward S. Locke,do,do,do,$400.00,New Hampshire,0,1.0
Miss Harriet Dinsmore,do,do,Lake Village,$200.00,New Hampshire,0,1.0
Miss Mary A. Allen,do,do,Lancaster,$125.00,New Hampshire,0,1.0
Alpheus W. Baker,jr,do,do,Lebanon,$600.00,"New Hampshire,0",1.0
Theron A. Farr,do,do,Littleton,$400.00,New Hampshire,0,1.0
C. B. Batchelder,do,do,do,$100.00,New Hampshire,0,1.0
Charles W. Clifford,do,do,Manchester,$400.00,New Hampshire,0,1.0
George M. J. Lane,do,do,do,$700.00,New Hampshire,0,1.0
Clarence E. Lord,Massachusetts,do,do,$500.00,New Hampshire,0,1.0
John T. Spofford,New Hampshire,do,do,$1,000.00,"New Hampshire,0",1.0
Charles S. Stevens,do,do,do,$800.00,New Hampshire,0,1.0
Henry T. Stevens,do,do,do,$800.00,New Hampshire,0,1.0
Ira A. Blake,do,do,Nashua,$600.00,New Hampshire,0,1.0
Henry F. Marsh,do,do,do,$600.00,New Hampshire,0,1.0
Fred G. Marsh,do,do,do,$500.00,New Hampshire,0,1.0
E. F. Knight,do,do,do,$500.00,New Hampshire,0,1.0
Miss Grace L. Nourse,do,do,Newport,$243.00,New Hampshire,0,1.0
Geo. A. M. Jenkins,do,do,Pittsfield,$200.00,New Hampshire,0,1.0
Charles H. Hersey,do,do,Portsmouth,$500.00,New Hampshire,0,1.0
Charles Leavitt Jenness,do,do,Rye Beach,$100.00,New Hampshire,0,1.0
Miss Julia E. Gilbert,do,do,Suncook,$250.00,New Hampshire,0,1.0
Miss Mary E. Dearborn,do,do,Tilton,$1.00,New Hampshire,0,1.0
Miss Flora M. Crowell,do,do,Walpole,$110.00,New Hampshire,0,1.0
Miss Dora H. Ball,do,do,do,$156.00,New Hampshire,0,1.0
Mrs. Mary E. Burt,do,do,Wolfborough,$150.00,New Hampshire,0,1.0
William A. Jackson,New Jersey,New Jersey,Asbury Park,$1.50,New Jersey,0,1.0
John W. Crowell,New York,do,do,$1.50,New Jersey,0,1.0
Henry C. Crosby,do,do,do,$1.50,New Jersey,0,1.0
Harry H. Snedeker,do,do,do,$1.50,New Jersey,0,1.0
Miss Julia B. Little,do,do,do,$1.32,New Jersey,0,1.0
William H. Bannard,New Jersey,do,do,$1.32,New Jersey,0,1.0
Lemuel E. Conover,New Jersey,do,Atlantic City,$720.00,New Jersey,0,1.0
Evan J. Hackney,do,do,do,$600.00,New Jersey,0,1.0
John E. Jeffries,do,do,do,$50.00,New Jersey,0,1.0
Joseph C. Farr,do,do,do,$50.00,New Jersey,0,1.0
Charles H. Boice,do,do,do,$40.00,New Jersey,0,1.0
George S. Lacey,Massachusetts,do,do,$40.00,New Jersey,0,1.0
Elisha M. Fleming,New Jersey,do,Belvidere,$450.00,New Jersey,0,1.0
Miss Jennie B. Dodd,do,do,Bloomfield,$500.00,New Jersey,0,1.0
Miss A. Dodd,do,do,do,$500.00,New Jersey,0,1.0
Jesse E. Mines,do,do,Camden,$1,000.00,"New Jersey,0",1.0
Robert B. McCresson,Pennsylvania,do,do,$550.00,New Jersey,0,1.0
John Seddinger,jr,New Jersey,do,do,$100.00,"New Jersey,0",1.0
John A. Ward,Pennsylvania,do,do,$100.00,New Jersey,0,1.0
Joseph H. Hughes,New Jersey,do,Cape May,$600.00,New Jersey,0,1.0
Jonathan C. Stokes,do,do,do,$100.00,New Jersey,0,1.0
Miss Esther Carson,do,do,do,$40.00,New Jersey,0,1.0
Miss Cecylia Rose,do,do,do,$50.00,New Jersey,0,1.0
Andrew H. Reeves,Pennsylvania,do,Delaware Station,$300.00,New Jersey,0,1.0
Andrew H. Byram,New Jersey,do,Dover,$480.00,New Jersey,0,1.0
John J. Moore,New York,do,East Orange,$520.00,New Jersey,0,1.0
Alfred A. Sickley,Pennsylvania,do,do,$520.00,New Jersey,0,1.0
Peter G. Stoutenburgh,New York,do,Elizabeth,$1,100.00,"New Jersey,0",1.0
Cyrus E. Cook,New Jersey,do,do,$900.00,New Jersey,0,1.0
Isaac J. Greenhalgh,New York,New York,Brooklyn,$810.00,New York,0,1.0
Thomas Jennings,do,do,do,$720.00,New York,0,1.0
Henry Parsons,do,do,do,$720.00,New York,0,1.0
William L. Stone,Connecticut,do,do,$810.00,New York,0,1.0
Joseph L. Strong,New York,do,do,$720.00,New York,0,1.0
Edward Sands,do,do,do,$1450.00,New York,0,1.0
Lewis E. Wells,Germany,do,do,$720.00,New York,0,1.0
Louis Bayer,New York,do,do,$720.00,New York,0,1.0
Fred. A. Parsons,do,do,do,$720.00,New York,0,1.0
William S. Buryes,do,do,do,$850.00,New York,0,1.0
Davis Strong,do,do,do,$720.00,New York,0,1.0
Matthew Clarkson,do,do,do,$720.00,New York,0,1.0
John H. Goewcke,do,do,do,$540.00,New York,0,1.0
William B. Hopkins,do,do,do,$1200.00,New York,0,1.0
James W. Kinney,do,do,do,$720.00,New York,0,1.0
John L. Broome,do,do,do,$720.00,New York,0,1.0
Adam F. Dodge,do,do,do,$720.00,New York,0,1.0
Edward M. Krause,do,do,do,$720.00,New York,0,1.0
Thomas Parker,West Indies,do,do,$852.00,New York,0,1.0
Edward Brooks,New York,do,do,$1800.00,New York,0,1.0
Charles A. Waterbury,do,do,do,$720.00,New York,0,1.0
Charles R. Adams,Connecticut,do,do,$825.00,New York,0,1.0
E. A. Allen,New York,do,Buffalo,$975.00,New York,0,1.0
John Bradford,do,do,do,$975.00,New York,0,1.0
Charles Brenner,do,do,do,$975.00,New York,0,1.0
S. H. Eabling,do,do,do,$850.00,New York,0,1.0
John Sage,do,do,do,$975.00,New York,0,1.0
William Carroll,do,do,do,$900.00,New York,0,1.0
Benjamin Cheeseley,England,do,do,$975.00,New York,0,1.0
James Cox,Ireland,do,do,$975.00,New York,0,1.0
Charles H. Dobbins,Michigan,do,do,$2300.00,New York,0,1.0
John Donovan,New York,do,do,$800.00,New York,0,1.0
Louis Fabel,Germany,do,do,$975.00,New York,0,1.0
Luther Emslie,New York,do,do,$745.00,New York,0,1.0
Horace D. Eddy,do,do,do,$600.00,New York,0,1.0
Valentine Frank,Germany,do,do,$975.00,New York,0,1.0
John J. Fryer,New York,do,do,$975.00,New York,0,1.0
James Flood,do,do,do,$810.00,New York,0,1.0
J. G. Gould,do,do,do,$1500.00,New York,0,1.0
William Grand,do,do,do,$975.00,New York,0,1.0
William Hengerer,do,do,do,$975.00,New York,0,1.0
Joseph Hogan,Ireland,do,do,$800.00,New York,0,1.0
John C. Jamison,New York,do,do,$975.00,New York,0,1.0
George Ketchum,Pennsylvania,do,do,$975.00,New York,0,1.0
John D. Leib,New York,do,do,$975.00,New York,0,1.0
Alex. Moore,Ireland,do,do,$825.00,New York,0,1.0
John Moran,New York,do,do,$800.00,New York,0,1.0
Miss Mary McWhorter,do,do,do,$720.00,New York,0,1.0
W. M. Oliver,do,do,do,$1200.00,New York,0,1.0
Louis Schroeder,Germany,do,do,$975.00,New York,0,1.0
Louis Stettenbenz,New York,do,do,$1200.00,New York,0,1.0
Charles A. Stieneke,Germany,do,do,$745.00,New York,0,1.0
Charles L. Sickels,New York,do,do,$700.00,New York,0,1.0
M. F. Valentine,do,do,do,$900.00,New York,0,1.0
Christopher Wall,do,do,do,$975.00,New York,0,1.0
John Weiland,do,do,do,$975.00,New York,0,1.0
M. P. Wellman,do,do,do,$975.00,New York,0,1.0
Henry S. White,do,do,do,$1500.00,New York,0,1.0
Thomas Hume,do,do,do,$540.00,New York,0,1.0
Daniel M. Halsey,do,do,Canandaigua,$720.00,New York,0,1.0
Frank D. Chamberlain,do,do,do,$720.00,New York,0,1.0
John Cooley,do,do,do,$600.00,New York,0,1.0
John William Caswell,do,do,Cassadaga,p. m.,$25.00,"New York,1",1.0
Willis Tinkham,do,do,do,p. m.,$15.00,"New York,1",1.0
George W. Tanner,do,do,do,$300.00,New York,0,1.0
Miss Alida L. Beebe,Pennsylvania,do,do,$200.00,New York,0,1.0
Eldridge Scott,New York,do,Carthage,$600.00,New York,0,1.0
M. C. Pratt,do,do,do,$1000.00,New York,0,1.0
Thomas S. Gardiner,do,do,Cattaraugus,$100.00,New York,0,1.0
William Jewsbury,do,do,do,$100.00,New York,0,1.0
Miss Addie Jewsbury,do,do,do,$75.00,New York,0,1.0
E. J. Wadsworth,do,do,do,p. w.,$4.00,"New York,0",1.0
Reuben W. Seymour,do,do,Chatham,$600.00,New York,0,1.0
George W. Cady,do,do,do,$300.00,New York,0,1.0
Mrs. H. E. Ely,do,do,Chenango Forks,$90.00,New York,0,1.0
Elmer E. Bird,do,do,Clifton Springs,p. m.,$25.00,"New York,1",1.0
William Crane,do,do,do,$400.00,New York,0,1.0
A. N. Williams,do,do,Clyde,$400.00,New York,0,1.0
J. H. Miller,do,do,do,$150.00,New York,0,1.0
Miss Ella A. Daker,do,do,Cobleskill,$200.00,New York,0,1.0
Miss Minnie C. Harder,do,do,do,$182.00,New York,0,1.0
George W. Cook,Ontario,do,Cohoes,$600.00,New York,0,1.0
Henry A. Stiles,New York,do,do,$400.00,New York,0,1.0
Charles E. Ford,do,do,do,$312.00,New York,0,1.0
D. G. Gilbert,do,do,Cooperstown,$300.00,New York,0,1.0
Miss Mary J. Bingham,do,do,do,$300.00,New York,0,1.0
E. S. Davenport,do,do,Corning,$600.00,New York,0,1.0
William H. Tylee,do,do,do,$600.00,New York,0,1.0
Miss M. A. Rogers,Ohio,do,do,$300.00,New York,0,1.0
Miss Ella M. Sterns,New York,New York,Jamestown,$900.00,New York,0,1.0
Stuart Henry,do,do,Johnstown,$900.00,New York,0,1.0
George W. Knowles,do,do,do,$540.00,New York,0,1.0
Frank Keck,do,do,Lockport,$720.00,New York,0,1.0
Mrs. S. Goodon,do,do,Kanona,$75.00,New York,0,1.0
Miss Lillian M. Stevens,do,do,Keeseville,$300.00,New York,0,1.0
William H. Seaver,do,do,Kingston,$720.00,New York,0,1.0
J. Scott Lefever,do,do,do,$300.00,New York,0,1.0
Irvin D. Trevor,do,do,do,$240.00,New York,0,1.0
D. W. Lounsbury,do,do,Le Raysville,$0.00,New York,0,1.0
W. B. Finsburgh,do,do,do,$45.00,New York,0,1.0
Charles W. Thompson,do,do,do,$65.00,New York,0,1.0
Philip Keck,Connecticut,do,Le Roy,$600.00,New York,0,1.0
Lewis P. Redden,New York,do,do,$360.00,New York,0,1.0
Lottie T. Gilbert,Iowa,do,do,P.m. $75.00,New York,1,1.0
Edward Kellogg,New York,do,Lima,$300.00,New York,0,1.0
James B. Hart,do,do,Little Falls,$720.00,New York,0,1.0
Jeremiah McCarthy,do,do,do,$450.00,New York,0,1.0
S. S. Elmer,do,do,Lockport,$1,200.00,"New York,0",1.0
